2008-09-26, 479548.06
2008-10-06, 279790.50
2008-10-07, 123166.54
2008-10-08, 155502.22
2008-10-09, 138956.64
2008-10-10, 112927.62
2008-10-13, 179202.14
2008-10-14, 214013.06
2008-10-15, 93569.19
2008-10-16, 93290.85
2008-10-17, 53702.46
2008-10-20, 120734.26
2008-10-21, 128968.52
2008-10-22, 88303.27
2008-10-23, 119729.75
2008-10-24, 147954.56
2008-10-27, 151500.84
2008-10-28, 239896.70
2008-10-29, 237450.94
2008-10-30, 257254.55
2008-10-31, 155355.75
2008-11-03, 140394.38
2008-11-04, 103390.95
2008-11-05, 170351.91
2008-11-06, 104834.52
2008-11-07, 106650.77
2008-11-10, 183255.02
2008-11-11, 121998.14
2008-11-12, 111991.08
2008-11-13, 205468.59
2008-11-14, 199312.25
2008-11-17, 162465.95
2008-11-18, 173404.55
2008-11-19, 207552.50
2008-11-20, 184963.67
2008-11-21, 168487.55
2008-11-24, 87812.14
2008-11-25, 62841.09
2008-11-26, 45290.53
2008-11-27, 154226.09
2008-11-28, 108536.73
2008-12-01, 76283.87
2008-12-02, 71091.71
2008-12-03, 110481.36
2008-12-04, 309072.22
2008-12-05, 162143.14
2008-12-08, 236586.47
2008-12-09, 152064.73
2008-12-10, 151675.84
2008-12-11, 150934.42
2008-12-12, 123138.12
2008-12-15, 130425.78
2008-12-16, 72706.64
2008-12-17, 135897.56
2008-12-18, 171207.69
2008-12-19, 193773.05
2008-12-22, 129249.14
2008-12-23, 113049.42
2008-12-24, 79583.26
2008-12-25, 65696.60
2008-12-26, 53604.06
2008-12-29, 56213.73
2008-12-30, 40510.77
2008-12-31, 50223.04
2009-01-05, 99072.03
2009-01-06, 134992.11
2009-01-07, 91532.55
2009-01-08, 93982.48
2009-01-09, 67691.47
2009-01-12, 91312.02
2009-01-13, 52909.78
2009-01-14, 121631.88
2009-01-15, 151887.69
2009-01-16, 149608.45
2009-01-19, 138832.03
2009-01-20, 85805.21
2009-01-21, 162146.55
2009-01-22, 76781.21
2009-01-23, 68879.88
2009-02-02, 45314.49
2009-02-03, 97832.11
2009-02-04, 98431.38
2009-02-05, 210481.69
2009-02-06, 152870.70
2009-02-09, 166361.31
2009-02-10, 83922.93
2009-02-11, 177994.30
2009-02-12, 103471.66
2009-02-13, 159942.95
2009-02-16, 152813.92
2009-02-17, 133245.73
2009-02-18, 130950.05
2009-02-19, 111947.34
2009-02-20, 77126.69
2009-02-23, 128454.44
2009-02-24, 160642.38
2009-02-25, 197069.25
2009-02-26, 157199.80
2009-02-27, 139896.27
2009-03-02, 95101.16
2009-03-03, 118189.96
2009-03-04, 165937.77
2009-03-05, 276745.56
2009-03-06, 145996.66
2009-03-09, 174959.36
2009-03-10, 116977.60
2009-03-11, 194568.56
2009-03-12, 182558.39
2009-03-13, 248531.12
2009-03-16, 136630.88
2009-03-17, 215175.45
2009-03-18, 157757.88
2009-03-19, 161275.83
2009-03-20, 127390.35
2009-03-23, 203910.91
2009-03-24, 177421.75
2009-03-25, 139584.72
2009-03-26, 127807.84
2009-03-27, 142972.42
2009-03-30, 148013.42
2009-03-31, 304212.69
2009-04-01, 210537.19
2009-04-02, 277673.81
2009-04-03, 171451.48
2009-04-07, 98237.27
2009-04-08, 124139.59
2009-04-09, 229383.73
2009-04-10, 193842.03
2009-04-13, 150376.14
2009-04-14, 157975.95
2009-04-15, 139852.11
2009-04-16, 86777.93
2009-04-17, 95699.60
2009-04-20, 113728.42
2009-04-21, 135631.47
2009-04-22, 170312.69
2009-04-23, 88244.36
2009-04-24, 72751.59
2009-04-27, 113121.26
2009-04-28, 180818.41
2009-04-29, 130963.87
2009-04-30, 128269.73
2009-05-04, 114448.92
2009-05-05, 105708.69
2009-05-06, 121357.36
2009-05-07, 137161.62
2009-05-08, 118329.77
2009-05-11, 207193.16
2009-05-12, 85125.55
2009-05-13, 149774.12
2009-05-14, 120151.34
2009-05-15, 97590.14
2009-05-18, 70830.61
2009-05-19, 122392.88
2009-05-20, 70278.36
2009-05-21, 121321.58
2009-05-22, 102161.99
2009-05-25, 87990.88
2009-05-26, 76201.78
2009-05-27, 98836.05
2009-06-01, 437596.25
2009-06-02, 261270.70
2009-06-04, 360212.09
2009-06-05, 115948.27
2009-06-15, 406624.38
2009-06-16, 255374.27
2009-06-17, 152301.33
2009-06-18, 159746.20
2009-06-19, 175524.50
2009-06-22, 223778.41
2009-06-23, 190133.70
2009-06-24, 139637.72
2009-06-25, 185687.44
2009-06-26, 103637.50
2009-06-29, 156198.69
2009-06-30, 209951.69
2009-07-01, 159465.00
2009-07-02, 279398.53
2009-07-03, 199745.81
2009-07-06, 206240.11
2009-07-07, 147138.42
2009-07-08, 175818.59
2009-07-09, 235798.55
2009-07-10, 147614.73
2009-07-13, 96987.96
2009-07-14, 258968.70
2009-07-15, 204054.28
2009-07-16, 124519.20
2009-07-17, 131121.42
2009-07-20, 117672.46
2009-07-21, 199789.44
2009-07-22, 202088.55
2009-07-23, 154946.91
2009-07-24, 135338.78
2009-07-27, 202928.52
2009-07-28, 152974.73
2009-07-29, 215443.16
2009-07-30, 228016.28
2009-07-31, 162589.70
2009-08-03, 192411.22
2009-08-04, 178034.72
2009-08-05, 238360.53
2009-08-06, 263196.25
2009-08-10, 204333.20
2009-08-11, 131805.22
2009-08-12, 215561.27
2009-08-13, 225105.89
2009-08-14, 164235.92
2009-08-17, 284838.72
2009-08-18, 263499.28
2009-08-19, 175423.70
2009-08-20, 257785.11
2009-08-21, 198840.03
2009-08-24, 163343.62
2009-08-25, 234074.09
2009-08-26, 160713.03
2009-08-27, 140319.77
2009-08-28, 251362.64
2009-08-31, 217303.86
2009-09-01, 214272.89
2009-09-02, 162651.14
2009-09-03, 263292.66
2009-09-04, 141193.38
2009-09-07, 226900.41
2009-09-08, 122478.49
2009-09-09, 119865.47
2009-09-10, 90117.65
2009-09-11, 156314.23
2009-09-14, 110460.76
2009-09-15, 120837.59
2009-09-16, 137573.75
2009-09-17, 148137.12
2009-09-18, 150846.53
2009-09-21, 138323.12
2009-09-22, 138355.44
2009-09-23, 128853.59
2009-09-24, 176324.92
2009-09-25, 144430.72
2009-09-28, 117152.16
2009-09-29, 94650.41
2009-09-30, 92477.22
2009-10-09, 161487.31
2009-10-12, 158403.16
2009-10-13, 125644.71
2009-10-14, 196459.41
2009-10-15, 128708.79
2009-10-16, 106728.10
2009-10-19, 148426.31
2009-10-20, 139187.91
2009-10-21, 129644.97
2009-10-22, 107508.09
2009-10-23, 119050.07
2009-10-26, 143146.66
2009-10-27, 146939.80
2009-10-28, 151672.61
2009-10-29, 166074.94
2009-10-30, 120306.18
2009-11-02, 208085.97
2009-11-03, 199156.80
2009-11-04, 111757.11
2009-11-05, 111558.13
2009-11-06, 94667.63
2009-11-09, 127972.62
2009-11-10, 141787.19
2009-11-11, 121802.43
2009-11-12, 105851.07
2009-11-13, 149336.61
2009-11-16, 152491.22
2009-11-17, 100005.86
2009-11-18, 114256.38
2009-11-19, 183065.94
2009-11-20, 345210.84
2009-11-23, 505386.03
2009-11-24, 428502.59
2009-11-25, 256440.31
2009-11-26, 349229.31
2009-11-27, 315230.81
2009-11-30, 213277.98
2009-12-01, 219151.59
2009-12-02, 179636.91
2009-12-03, 162966.62
2009-12-04, 493083.41
2009-12-07, 230937.14
2009-12-08, 195918.84
2009-12-09, 162426.02
2009-12-10, 131536.56
2009-12-11, 112887.88
2009-12-14, 173284.02
2009-12-15, 134597.56
2009-12-16, 99015.03
2009-12-17, 168713.84
2009-12-21, 284225.91
2009-12-22, 185931.72
2009-12-23, 177035.86
2009-12-24, 237293.06
2009-12-25, 134579.30
2009-12-28, 224286.23
2009-12-29, 152208.91
2009-12-30, 386417.91
2009-12-31, 223221.81
2010-01-04, 160321.94
2010-01-05, 195198.34
2010-01-06, 179127.25
2010-01-07, 192701.91
2010-01-08, 167225.59
2010-01-11, 267050.38
2010-01-12, 196729.62
2010-01-13, 298241.06
2010-01-14, 186470.92
2010-01-15, 131211.30
2010-01-18, 209653.94
2010-01-19, 172848.23
2010-01-20, 196779.00
2010-01-21, 152553.33
2010-01-22, 216836.69
2010-01-25, 112648.80
2010-01-26, 112529.96
2010-01-27, 116109.03
2010-01-28, 145839.61
2010-01-29, 144406.34
2010-02-01, 251758.19
2010-02-02, 183531.59
2010-02-03, 268592.66
2010-02-04, 131235.92
2010-02-05, 115052.73
2010-02-08, 84734.20
2010-02-09, 90033.12
2010-02-10, 157947.97
2010-02-11, 85249.14
2010-02-12, 78437.40
2010-02-22, 94741.20
2010-02-23, 732699.38
2010-02-24, 298705.78
2010-02-25, 277568.00
2010-02-26, 220084.00
2010-03-01, 261618.16
2010-03-02, 156493.77
2010-03-03, 120055.05
2010-03-04, 145233.03
2010-03-05, 113191.88
2010-03-08, 104551.57
2010-03-09, 196656.11
2010-03-10, 145647.05
2010-03-11, 102796.16
2010-03-12, 96959.05
2010-03-15, 120648.62
2010-03-16, 84265.52
2010-03-17, 257207.73
2010-03-18, 165421.38
2010-03-19, 118592.73
2010-03-22, 111415.55
2010-03-23, 89418.02
2010-03-24, 83993.88
2010-03-25, 74377.19
2010-03-26, 137716.98
2010-03-29, 267455.28
2010-03-30, 172313.09
2010-03-31, 102886.38
2010-04-01, 122155.02
2010-04-02, 90755.29
2010-04-06, 104103.43
2010-04-07, 82987.88
2010-04-08, 122985.15
2010-04-09, 108480.98
2010-04-12, 154458.47
2010-04-13, 311338.91
2010-04-14, 154300.86
2010-04-15, 159498.77
2010-04-16, 124864.92
2010-04-19, 251992.27
2010-04-20, 212598.52
2010-04-21, 235645.83
2010-04-22, 225769.06
2010-04-23, 185235.53
2010-04-26, 116168.70
2010-04-27, 189641.22
2010-04-28, 95810.44
2010-04-29, 90380.37
2010-04-30, 147654.91
2010-05-04, 107651.71
2010-05-05, 161977.23
2010-05-06, 180825.30
2010-05-07, 175876.84
2010-05-10, 173079.11
2010-05-11, 170150.27
2010-05-12, 306279.72
2010-05-13, 258680.14
2010-05-14, 171551.28
2010-05-17, 177823.69
2010-05-18, 151778.59
2010-05-19, 109891.23
2010-05-20, 140107.72
2010-05-21, 116584.09
2010-05-24, 139947.00
2010-05-25, 120360.82
2010-05-26, 81948.95
2010-05-27, 112003.39
2010-05-28, 89950.34
2010-05-31, 89934.61
2010-06-01, 139194.34
2010-06-02, 93564.27
2010-06-03, 88713.35
2010-06-04, 49719.46
2010-06-07, 88930.21
2010-06-08, 73674.99
2010-06-09, 178426.64
2010-06-10, 75513.61
2010-06-11, 82822.77
2010-06-17, 76947.55
2010-06-18, 104092.94
2010-06-21, 294135.31
2010-06-22, 97732.80
